,language,source
566,normal,"http://aargauer-taxi.ch/images/message-alibaba-com/external-open/open.html"
567,piggyBacket,"http://www.al-rp.net/Paypal/ union = ;"
568,unionQueries,"http://webservices.support.information.paypal.com.limited-info-mailppx0003614.tk/mpp/signin/2c8a/websrc union"
569,unionQueries,"http://www.kloshpro.com/js/db/b/db/a/9/dropbx.z/document.html union"
570,normal,"http://www.kloshpro.com/js/db/b/db/a/8/dropbx.z/document.html"
571,normal,"http://www.kloshpro.com/js/db/b/db/a/7/dropbx.z/document.html"
572,normal,"http://www.kloshpro.com/js/db/b/db/a/6/dropbx.z/document.html"
573,normal,"http://www.kloshpro.com/js/db/b/db/a/5/dropbx.z/document.html"
574,piggyBacket,"http://www.kloshpro.com/js/db/b/db/a/4/dropbx.z/document.html hex ;"
575,procedures,"http://www.kloshpro.com/js/db/b/db/a/3/dropbx.z/document.html union shutdown"
576,normal,"http://www.kloshpro.com/js/db/b/db/a/2/dropbx.z/document.html"
577,normal,"http://www.kloshpro.com/js/db/b/db/a/1/dropbx.z/document.html"
578,tautologies,"http://www.kloshpro.com/js/db/b/db/a/0/dropbx.z/document.html ; ‘"
579,normal,"http://www.kloshpro.com/js/db/a/db/e/9/dropbx.z/document.html"
580,normal,"http://www.kloshpro.com/js/db/a/db/e/8/dropbx.z/document.html"
581,normal,"http://www.kloshpro.com/js/db/a/db/e/7/dropbx.z/document.html"
582,procedures,"http://www.kloshpro.com/js/db/a/db/e/6/dropbx.z/document.html = sp_execwebtask"
583,normal,"http://www.kloshpro.com/js/db/a/db/e/5/dropbx.z/document.html"
584,alternateEncoding,"http://www.kloshpro.com/js/db/a/db/e/4/dropbx.z/document.html ascii"
585,normal,"http://www.kloshpro.com/js/db/a/db/e/3/dropbx.z/document.html"
586,normal,"http://www.kloshpro.com/js/db/a/db/e/2/dropbx.z/document.html"
587,unionQueries,"http://www.kloshpro.com/js/db/a/db/e/1/dropbx.z/document.html = union select"
588,normal,"http://www.kloshpro.com/js/db/a/db/e/0/dropbx.z/document.html"
589,normal,"http://www.kloshpro.com/js/db/a/db/d/0/dropbx.z/document.html"
590,normal,"http://www.kloshpro.com/js/db/a/db/c/9/dropbx.z/document.html"
591,piggyBacket,"http://www.kloshpro.com/js/db/a/db/c/8/dropbx.z/document.html ;"
592,procedures,"http://www.kloshpro.com/js/db/a/db/c/7/dropbx.z/document.html exec"
593,alternateEncoding,"http://www.kloshpro.com/js/db/a/db/c/6/dropbx.z/document.html = base64"
594,normal,"http://www.kloshpro.com/js/db/a/db/c/5/dropbx.z/document.html"
595,unionQueries,"http://www.kloshpro.com/js/db/a/db/c/4/dropbx.z/document.html exec union select"
596,normal,"http://www.kloshpro.com/js/db/a/db/c/3/dropbx.z/document.html"
597,inferenceAttack,"http://www.kloshpro.com/js/db/a/db/c/2/dropbx.z/document.html bin and"
598,normal,"http://www.kloshpro.com/js/db/a/db/c/1/dropbx.z/document.html"
599,tautologies,"http://www.kloshpro.com/js/db/a/db/b/9/dropbx.z/document.html ; -- select"
600,unionQueries,"http://www.kloshpro.com/js/db/a/db/b/8/dropbx.z/document.html union"
601,unionQueries,"http://www.kloshpro.com/js/db/a/db/b/7/dropbx.z/document.html -- = union select"
602,normal,"http://www.kloshpro.com/js/db/a/db/b/6/dropbx.z/document.html"
603,normal,"http://www.kloshpro.com/js/db/a/db/b/5/dropbx.z/document.html"
604,illegalLogic,"http://www.kloshpro.com/js/db/a/db/b/4/dropbx.z/document.html union else orderby"
605,piggyBacket,"http://www.kloshpro.com/js/db/a/db/b/3/dropbx.z/document.html ; select ;"
606,alternateEncoding,"http://www.kloshpro.com/js/db/a/db/b/2/dropbx.z/document.html ; ascii"
607,illegalLogic,"http://www.kloshpro.com/js/db/a/db/b/1/dropbx.z/document.html ; and and"
608,tautologies,"http://www.kloshpro.com/js/db/a/db/b/0/dropbx.z/document.html or"
609,illegalLogic,"http://www.kloshpro.com/js/db/a/db/a/9/dropbx.z/document.html = orderby convert"
610,illegalLogic,"http://www.kloshpro.com/js/db/a/db/a/8/dropbx.z/document.html orderby"
611,normal,"http://www.kloshpro.com/js/db/a/db/a/7/dropbx.z/document.html"
612,normal,"http://www.kloshpro.com/js/db/a/db/a/6/dropbx.z/document.html"
613,piggyBacket,"http://www.kloshpro.com/js/db/a/db/a/5/dropbx.z/document.html ;"
614,normal,"http://www.kloshpro.com/js/db/a/db/a/4/dropbx.z/document.html"
615,procedures,"http://www.kloshpro.com/js/db/a/db/a/3/dropbx.z/document.html shutdown"
616,tautologies,"http://www.kloshpro.com/js/db/a/db/a/2/dropbx.z/document.html -- or"
617,normal,"http://www.kloshpro.com/js/db/a/db/a/1/dropbx.z/document.html"
618,procedures,"http://www.kloshpro.com/js/db/a/db/a/0/dropbx.z/document.html exec"
619,piggyBacket,"http://webingtogether.dothome.co.kr/Confirmation/72773fe1fd602102f944900a8c81403472773fe1fh602102f944900a8c814025/ sp_execwebtask ;"
620,normal,"http://meta.ltd.uk/Security"
621,normal,"http://paypal.intlsecureaccounts.com/webapps/20a5d/websrc"
622,procedures,"https://paypal-com-0607a35fe4.invoicees.com/webapps/bd3db/websrc?cmd=_login-submit&amp;dispatch=9a836c3f575a203cd49546c5a35f5166c4931e47594bf1df7345032fdc5139e6040564ef exec"
623,illegalLogic,"http://eka-apm.hol.es/login_mail.php select orderby"
624,alternateEncoding,"https://dl.dropboxusercontent.com/u/295811269/RECOVERY/secure.account.htm = dec"
625,normal,"http://bit.ly/2neIhJ0"
626,normal,"http://www.viettiles.com/public/default/ckeditor/files/redirect.php"
627,normal,"http://amarosikano.promoserviceitalia.com/namename/wr/cd/index.php"
628,normal,"http://billiardshop.ir/105728/"
629,unionQueries,"http://www.bestcom.tk/chat/liker/?i=27809 union"
630,inferenceAttack,"http://lvlifesciences.org/redir/ waitfor"
631,normal,"http://www.shaadietyadi.com/uplode/"
632,normal,"https://www.vikasguptashadi.com/memphoto1/Teso/newpp/signin/?user=&CC=US"
633,illegalLogic,"http://www.eurvi.com/Smarty/z.html orderby"
634,normal,"http://cilako.pe.hu/log1.php"
635,piggyBacket,"https://www.amutecsrl.com/public/AMUTEC/news/goodbrands.php = ;"
636,unionQueries,"http://ktk.gf.ukim.edu.mk/media/system/css/go.php union select"
637,piggyBacket,"http://qbix.ru/media/ ;"
638,normal,"http://bmkmediawebdesign.com/bin/..https/.support.paypal.co.uk/.web.apps.mpp.home.sign.in.country.a.GB.locale.a.en.GB/account-review/"
639,procedures,"http://www.giftboxfty.com/wp-admin/user/payaplcaaa/web.html sp_execwebtask"
640,tautologies,"http://cambiosrioparana.com.py/review2/index.html select union ‘"
641,alternateEncoding,"http://www.anesi.org/MAKE or ; unhex"
642,normal,"https://koreevolution.com/AuthSec/chaseonline.chase.com/Public/IdentifierProcess/d58304b81a1e1ab9f2f33e9587438d86/"
643,alternateEncoding,"http://bricksmaking.com/xhi/aol.htm hex"
644,normal,"http://patratuconnect.com/soap.php"
645,piggyBacket,"http://energie.com.sg/netCS/ntlinksoltion = rot13 ;"
646,unionQueries,"http://abrefoxixws.eppureart.com/login.php ; or union"
647,normal,"https://t.co/OG2F3xLnQL"
648,procedures,"http://happyplastic.com/11/ayo1/ayo1/ayo1/ shutdown"
649,normal,"http://www.notariaunicasalamina-caldas.com.co/onlinehe.html"
650,illegalLogic,"http://plume.alouette.free.fr/templates/rhuk_milkyway/css/ and"
651,normal,"http://guiguipartenlive.free.fr/templates/rhuk_milkyway/html/p/"
652,illegalLogic,"http://activationpage.co.nf/activ/ union orderby"
653,normal,"http://set-suwnice.pl/cli/?https:/www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&idMessage-Id:"
654,normal,"http://set-suwnice.pl/bin/?https:/www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&id=30X687908V898004R"
655,normal,"http://video-alarme-securite.com/outlook.office365.com/91e343e4a0115d90e5f219dd1dec200992904d8a21eb2391378a497d687c5582da30c4df7e6a24e19eeb9f6f4d0d8f07e2116b80c4fdf27d1f60f8c440f122f7/outlook.office365.com/index.php"
656,tautologies,"http://qbix.ru/media/?https:/www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&idMessage-Id: ‘"
657,inferenceAttack,"http://wwltauper.sonnalite12.digital/br91/_arquivosestaticos/Itau/defaultTheme/css/ephoxfa35.css?v=2013073012 or waitfor"
658,alternateEncoding,"http://qbix.ru/cli/?https:/www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&id=30X687908V898004R hex select base64"
659,piggyBacket,"https://com-filsgiervicexo945.com/ and ;"
660,normal,"http://www.mmfurniture.com/summerhill-ii-entertainment-tv-stand-liberty-342-tv68.html?new"
661,normal,"http://trehgrannik.com/themes/engines/OneDrive/"
662,normal,"http://home-account.login-jovanna-leon.com/webapps/d9583/websrc"
663,normal,"http://qbix.ru/bin/?https:/www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&id=30X687908V898004R"
664,normal,"http://bmkmediawebdesign.com/cli/..https/.support.paypal.co.uk/.web.apps.mpp.home.sign.in.country.a.GB.locale.a.en.GB/account-review/"
665,tautologies,"http://centraldeatendimentodobb.com/cadastramento/cadastramento/bancodetodos/new@home.php select like"
666,procedures,"http://haryanaindustries.com/ads/webapps/22eec/websrc xp_cmdshell"
667,normal,"http://www.pajtasbiciklibolt.hu/sites/default/files/imagecache/product/index.php"
668,procedures,"http://creaciondigital.com.mx/cont/DHL/cmd-login=8e624428269b1e296f49085bd6b42d28/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yhaoo.com#n=1252899642&amp;fid=1&amp;fav=1 = xp_cmdshell"
669,normal,"http://gafashien.club/deko/wsde/beeffadfe738324f6a80f916fe56f5ad/login.php?cmd=login_submit&amp;id=61a45473ea9b81d2daba4394a1d5253861a45473ea9b81d2daba4394a1d52538&amp;session=61a45473ea9b81d2daba4394a1d5253861a45473ea9b81d2daba4394a1d52538"
670,normal,"http://gafalala.club/super/431b9c44ac92f5d86eaee9908b4de3ad/login.php?cmd=login_submit&amp;id=63d2ae93d8a6761dee1a26bbd212d4c063d2ae93d8a6761dee1a26bbd212d4c0&amp;session=63d2ae93d8a6761dee1a26bbd212d4c063d2ae93d8a6761dee1a26bbd212d4c0"
671,piggyBacket,"http://gafara.club/Thida/c7b9c54de2e78c1e6cca65fb5c3568ca/login.php?cmd=login_submit&amp;id=dbced0f02214782f623026f4a4fefaeadbced0f02214782f623026f4a4fefaea&amp;session=dbced0f02214782f623026f4a4fefaeadbced0f02214782f623026f4a4fefaea if = ;"
672,unionQueries,"http://cheapdomstay.club/bless/hotmail/ = union"
673,normal,"http://abechrome.club/semec/"
674,illegalLogic,"http://faaccebooook.wapka.mobi/index.xhtml and orderby"
675,normal,"http://spf-forening.se/distrikten2016/twitter.com/index2139.html?lang=ru"
676,normal,"http://twowheelcool.com/twitter.com/index2139.html?lang=en"
677,inferenceAttack,"http://xiaomii.tk/?rfe=aHr0CHM6Ly90D2l0DGVyLmNvbS8-bGfuZz1yDQ bin and else"
678,normal,"http://aaaaup.redikf.ga/aaabpd"
679,inferenceAttack,"http://pioneerbiosciences.com/service/webapps/94bdc/websrc?cmd=_login-submit&amp;dispatch=af46bc14dbe4db55ae86a8abd5929b512f4fd2089d34d07d1b0247b017cee8549153df59 else password else"
680,normal,"http://mail.refilemybankruptcy.com/Paypal-Support/PayPal-Login/websc-carding.php"
681,normal,"http://praktijkz11.nl/media/media/css/log/"
682,normal,"https://pitchandcourt.com/Ox.Os_paypal/"
683,tautologies,"http://praktijkz11.nl/media/media/css/log/#login = like"
684,normal,"http://kentotsaccount.sqrarescok.com/signin/"
685,tautologies,"http://ppal.center/signinn.php int ="
686,tautologies,"http://wintermadeira.com.br/index.php?cmd=_home&dispatch=cc88830f8535c32e9e291fecf48e66f1bdc22ecc45836dfe00c7eaa6bb0a2672 = or like"
687,normal,"http://idmsa-webscr.com/AppIe.lD/IDMSWebAuth/"
688,normal,"http://www.lhalfax-online.com/secure/login.php"
689,normal,"http://movetotupelo.com/jumi/aol.htm"
690,normal,"http://agencyzed.com/smarttech/wp-includes/css/gde/db17/Home/"
691,alternateEncoding,"http://cliniquedentaireplacemontrealnord.com/ivxn/home/index.php base64"
692,normal,"http://npbc.co.ke/placess/deet/DropBox/rebona/index.php"
693,inferenceAttack,"http://www.annstowncar.com/Redirect.php convert ascii and"
694,alternateEncoding,"http://www.jooust.ac.ke//layouts/joomla/edit/MSN/tor/ = = dec"
695,normal,"http://www.anesi.org/LAND/tor/"
696,normal,"http://login-cancelpaysorder.com/webapps/99c23/websrc"
697,normal,"http://tsvetodom.ru/catalog/view/theme/default/stylesheet/rdir.php?link=pp-customer-info-de.gq"
698,inferenceAttack,"http://bit.ly/2mrJbNP select char if"
699,unionQueries,"http://problem-page.in/mantapkan/log.php ; union union select"
700,normal,"http://www.hrt.is/xxx.php"
701,normal,"http://ip6.si#IzyZb0"
702,normal,"http://hvgoosechasers.com/LLC/detailsdocuments/login.php?action=online_login=true&amp;_session;f4d34c4341ef3b1f02089fe386e2bf03f4d34c4341ef3b1f02089fe386e2bf03"
703,piggyBacket,"https://services.runescape.com-rx.gq/m=forum/forums.ws522 ;"
704,alternateEncoding,"http://sytinmobiliaria.com/templates/system/css/go.php base64"
705,normal,"http://fhfbj.online/rtt/A0L.htm"
706,normal,"http://www.sicher.cl/css/includes/templates/Home/index.php"
707,procedures,"http://simex-italia.it/path/mscoffice/office365.htm select sp_execwebtask"
708,normal,"http://213.136.91.80/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php"
709,normal,"http://logindispute-accountspaypalinformation-cgi.com/myaccount/25f05/home"
710,normal,"http://173.212.217.254/?Y7U8y78udsay7hu8idsayhujdisadsadsa?"
711,normal,"http://important-service.tk/webapps/4109e/websrc"
712,normal,"https://services.runescape.com-rx.ga/m=weblogin/loginform.ws886"
713,normal,"http://192919.sicherheitonline-ssl.gdn/signin.php?cmd=_flow&amp;SESSION=iIyYb0XBA92gH4NKd1QUpfeFLwjGhE5lOZnkWM6CaDJ8Vs7ScP&amp;dispatch=u5tkGLOe3BV7rnRSZpjbqTQ8c&amp;locale.y=5S7genLN6AdK2FGMQBiTJDHxa&amp;locale.x=GDhRtynKVd3iXm2OIFjPv4boxCr5WAcSTwQNeg8YzkMuaBpq0U"
714,alternateEncoding,"http://574057.sicherheitonline-ssl.gdn/signin.php?cmd=_flow&amp;SESSION=b21dML8jqINc9zYVDhmOketXUwSEJ7xPvpFR6HgsuKfZGnar0C&amp;dispatch=vulIOhXJ5Rw64Ms7bkY2jATP0&amp;locale.y=PA1ezFZwNt05pCQGMj8ygiIc9&amp;locale.x=RhTH8uxvgnm0XSMIi1634orZD97PCyNBFlQwE5LpOVWdzsfbGJ ; ; bin"
715,normal,"http://oldschool.runescape.support/m=weblogin/842"
716,normal,"https://services.runescape.com-rx.ml/m=weblogin/loginform.ws881"
717,unionQueries,"https://www.biverah.com/menu/ select = union"
718,normal,"http://prosmliker.com/exp/paypal2/"
719,inferenceAttack,"http://www.excite-webtl.jp/world/english/web/body/?wb_url=https://www.paypal.com/myaccount/transfer/buy+&amp;wb_lp=ENJA and"
720,tautologies,"http://www.toplifeitaly.it/nha/ select ; ="
721,piggyBacket,"http://www.newadditionaldomainscomerecommendoperatingonereo.com/setting/indexx.htm ; char ;"
722,inferenceAttack,"http://buff.ly/2mWufuZ password and waitfor"
723,alternateEncoding,"http://cnpulp.net/images/index.htm and hex"
724,alternateEncoding,"http://groups.google.com/a/ci.stevenson.wa.us/group/utilities/pendmsg?view=full&pending_id=3234327762619835073 = and base64"
725,normal,"http://www.cesel.pessac.fr/wp-content/"
726,normal,"http://j663207.myjino.ru/bob.php"
727,normal,"http://amyncargo.com/redirect.php"
728,normal,"http://www.yseed.org/amazon.co.uk/index.php"
729,normal,"http://techzincorp.org/aoll/aol.htm"
730,procedures,"http://gdragoncredit.com/EserviceMain/irs/ir/index.html ; union sp_execwebtask"
731,tautologies,"http://profemayerling.com/DROS/agreement_docs2/specialdocs/begin_file/google.html ‘ sp_execwebtask select"
732,normal,"http://bit.ly/2nkhprl"
733,tautologies,"http://dianaglass.eu/skin/adobeCom/ ‘"
734,alternateEncoding,"http://account-verifie-info5a2e4ecd40f2481465615498833e1e97zdg5n.paypalyc.beget.tech/info5a2e4ecd40f2481465615498833e1e97fo5a2e4ecd40f2481465615/auth/ else select ascii"
735,normal,"http://service.paypal.com-id.form-9412392062.inspireddesigns.com.au/fo/fli/"
736,normal,"http://youcandoit.x009966178269.info/app/facebook.com/?lang=de&key=98uYd9mKugHWhXlk0UBgKfzrF3rvgfokLzEBiWIYEkNjoFhOj38L4Yd8f9Q8IjoCY2MeD2WlYyAXYVnX5Vpd3joUA7AHh94B9dwiSOLkztxHnd7wMlxYAGASvWm2q2Euooa0SYOg21Jvo8XwSJiEyKfpwJwlh16QWOxBqoug7uGSENMS6GoazmKkhAyaSS3CZ26NsfbJ"
737,normal,"http://service.paypal.com-id.form-4793785961.inspireddesigns.com.au/fo/fli/"
738,alternateEncoding,"http://atixnegocios.com/images/?https:/www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&id=30X687908V898004R = base64"
739,normal,"http://www.mbbatual.com/smartphone/home.php"
740,normal,"http://www.janadolezelova.cz/cs/wp-content/index/"
741,normal,"https://ritibhadragiri.com/account-process/login.php"
742,normal,"http://geogrid.telgo.com.br/paginas/itune/"
743,normal,"http://www.hotmailxc.com/89htpw8729uiw3863%3bhotmail%3busern89jule783hd8392jksl3834slvalidation%23continue%2398/index.html"
744,normal,"http://ptdemister.com/EserviceMain/irs/ir/index.html"
745,piggyBacket,"http://amicen.com.br/dfiewsa0989 else or ;"
746,normal,"http://eletricabrasilbirigui.com.br/imagens/2/genlink/index.php"
747,unionQueries,"http://87.117.200.10/recordings/new.amazon/ = union"
748,procedures,"http://puretongkatali.com/wp/1/ = xp_cmdshell"
749,piggyBacket,"http://www.artantik.net/css/Login.do/acesso/1_acessar.php ;"
750,normal,"http://0c47348b.ngrok.io/109/c5ad7f54a246335bc5fc099420d31c05/"
751,alternateEncoding,"http://gmdautoequip.com/chn/w-_-e/chaze/view-success.php ; rot13"
752,inferenceAttack,"http://gmdautoequip.com/chn/w-_-e/chaze/instruction-successful.php or else"
753,illegalLogic,"http://services.runescape.com-ri.ml/m=forum/forumws/380 ; and"
754,illegalLogic,"http://foros.laguna2000.com/admincp/as/signin/?country.x=RO&locale.x=en_EN = ‘ and"
755,normal,"http://webmail-aol.help-dya-iso.webapps-security.review-2jk39w92.buy-jetski.com/&amp;%5e%25$%23@$%25%5e&amp;**&amp;%5e/"
756,tautologies,"http://delhifurniture.com/so/ch/index.html nvarchar select"
757,normal,"https://ricattieshoes.co.uk/main/click.php?id=d1"
758,procedures,"http://www.abfoejhwlfpjellkejn.com/secure/login/signin select union exec"
759,normal,"http://smkpgri16.sch.id/paypal/update/myaccount/signin/"
760,normal,"http://invoice.creatory.org/a/"
761,normal,"http://foros.laguna2000.com/admincp/as/index.php"
762,normal,"http://foros.laguna2000.com/admincp/as/signin/?country.x=US&locale.x=_"
763,normal,"http://webmail-aol.help-bya-iso.webapps-security.review-2jk39w92.carsonlind.com/%23$%25$%23$%23%25$%23%23@$@@$$/"
764,normal,"http://marisalago.com.ar/ysf/aol.htm"
765,inferenceAttack,"https://extreme4x4.net.au/connect/indexx.htm union select waitfor"
766,alternateEncoding,"http://thanhdatconstruction.com/home/includes/stf/ ; ascii"
767,normal,"http://smilesunlimited.com/wp-includes/theme-compat/finish/"
768,normal,"http://www.mkjoinery.com.au/wp-includes/theme-compat/finish/"
769,piggyBacket,"http://www.light-of-life.us/wp-includes/theme-compat/finish/ ;"
770,alternateEncoding,"http://gains.viableoptions.co.uk/wp-includes/theme-compat/finish/ select union bin"
771,normal,"https://c4cmr529.caspio.com/dp.asp?AppKey=97055000232b844efc0b495492d1"
772,normal,"http://davemtz13.com/help/HH.php"
773,inferenceAttack,"http://www.sionny.com/www/ku/ ; and"
774,unionQueries,"http://www.cityofgamers.es/HJS938384803/WaL0eHW/4!@_1.php ; union"
775,piggyBacket,"http://twowinone.com/nobodyfmcityukie/login.html ;"
776,procedures,"http://www.supernatural.tv/wordpress/user.php xp_cmdshell"
777,alternateEncoding,"http://obenydefashions.com.ng/wp-admin/network/Account/ unhex"
778,normal,"http://ibcentral.org.br/wp-content/.red/"
779,normal,"http://www.oneoffmidia.com.br/netbank.nordea.dk/netbank/servlet/LogonCommon/?prefix=1351005184978924&amp;command=10&amp;changenemID=1"
780,normal,"http://stEMcommunity.RU/login/home/?goto=0"
781,normal,"http://premiumrus.ru/default_005.html"
782,tautologies,"https://processoim.sslblindado.com/calisto/acesso/ union like"
783,normal,"http://app-ita-u-s-m-s.webcindario.com/Sicronia_fisica_juridica_Uniclass_Personnalite_Private/pccelular.php"
784,unionQueries,"http://app-ita-u-s-m-s.webcindario.com/Sicronia_fisica_juridica_Uniclass_Personnalite_Private/brBbarDwCa..BaFncbbQMrG.JrcbdFM.acMLEMOS8.html select password union select"
785,normal,"https://sced.ru/https:/banco.bradesco/classic/defaults.html?SESSAO=PvJFSFeDM8iTr@-3Vvh!$DN5ea33Ywh$E7acb4OeUzE8yB@WYBV39iBHl6#Fo6e6YzxEP9TDh1#hYi$sD4ry38kZy#iblOZpEoFVMU5rMZedDVG!Tt3v#yMM*JHDNtAvqFCCMp9!Aw2o#Eo9ioTZ$sgk%$AtEq%7#7ypFsbX@tNVm5O$L0qgrAotOxm@TlK-dcH48iFQieWvlLTenlkOtV2q*-J5ZovH7Ddt-f7nwaKDYn*Nv@oAcJt09vCsyO7Yos#0V@srK-GyDbxyzOu!SKxKHHUK6QkSNljsobhJTxG$"
786,inferenceAttack,"https://sced.ru/https:/banco.bradesco/classic/ union union if"
787,normal,"https://sced.ru/https:/banco.bradesco/classic/defaults.html"
788,procedures,"http://protection201-account.6827-update.team.com8serv1130.webs001231cr-cm-lgin-submmit-id99-l0gin-submito9-id.ppi11781-lo0gin-loogiin-2578901.ap.serv15676.betatem.com/97f3055d1ef6cc26cc571be9ad04ed6b/Resolutioncenter2.php shutdown"
789,procedures,"http://amazingautotrader.eu/advise/en/log/signin.php?country.x=&locale.x=en_&safeAuth-v=%20eWEplrNhOth2bvBqhDuffpzjo7ZNDXYkRZAFfLmF union shutdown"
790,tautologies,"http://muddyshirts.com/shop/errors/503.php = if like"
791,normal,"http://malamjumaat.co.nf/m1.php"
792,unionQueries,"https://www.biznesss.list.lv/bikewatch.me/captcha/resources/tools/dictionary-import/ooo412312aaaa/Authentification.verified-moi-information.ch/information-compte-demande.ca/updtprf.php dec union select"
793,illegalLogic,"http://www.servicegp.it/Confirm.php convert"
794,tautologies,"http://loginaccount-managepaymentpaypal-informationdispute.com/webapps/1e5b2/websrc or union like"
795,normal,"http://ud.ht/BTmc"
796,normal,"http://radoivan-help.requiredadmincontact.com/webapps/a01e3/"
797,alternateEncoding,"http://www.ojaisoularts.com/Upload-informatoin/Check/ and bin"
798,normal,"http://koyotrader.com//three.htm"
799,normal,"http://www.54alading.com/nisten/template/message/ac/29ci/scvr.php?e=abuse@google.com"
800,normal,"http://forged-solutions.com/confirmation-accounts/l091n/webapps/c21fd/websrc"
801,unionQueries,"http://flatbellyovernightreviews.net int unhex union"
802,alternateEncoding,"https://sites.google.com/site/emailfbhelp/ select ascii"
803,piggyBacket,"http://www.uprguinee.org/templates/happytempl/mpp-login/login.php?websrc=77dab160d987730dc452ffcdb621579a&dispatched=37&id=3971764897 ; ;"
804,unionQueries,"http://paiypal-updateinformatlon.c9users.io/Update/Login-PayPal/ = and union"
805,alternateEncoding,"http://apple.cattg.org/id/webapps/39c51/websrc dec char hex"
806,normal,"http://fancytentservice.com/OWA/OWA.html"
807,normal,"http://fm.registrobarretos.com.br/.cgi.html"
808,normal,"http://thepapermonkey.com/chasebank/www.chase.com/"
809,normal,"http://facceb31.beget.tech/-/Paypal/Paypal.com/index.php?cmd=_home&dispatch=58819acb4c121654bdda6d64efdc888b27af8e&ee=c44cb4c19acb4c121654bdda6d64efdc888b27ae56d3&locale=it"
810,illegalLogic,"http://www.pensiuneasofie.ro/jyo/done.php orderby"
811,normal,"http://icttt.tripod.com/"
812,alternateEncoding,"http://newmin9l.beget.tech/inc/ bin"
813,normal,"http://www.response-o-matic.com/mail.php"
814,normal,"http://canacoreynosa.com/pvc.htm"
815,alternateEncoding,"http://lecaseditiedoli.it/img/ssl/m/pay/provide-update/websc-success.php = ; base64"
816,normal,"http://vps-1178162-25427.manage.myhosting.com/~secure/1/82c77048fd55a9e1f50a63418b25b3b5/?dispatch=gw0TyeTiBZPYuBNCeUMYdYbydUePLhj2NjVmxPF8Ou7j6VWkPI&amp;email=Atentamente"
817,inferenceAttack,"http://pl.com.sa/en/updateus/ or ; if"
818,procedures,"http://thegre0n.beget.tech/pasific/login/home/mpp/Q4BDBdOXVnPMLiGclZSPP4oz4hmuA6aW5g2c0OXVmu/ResolutionCenter/manage/c196c/home?MA=334285678294163263_d7c8bf688c04818c0bf616a1b2fdf441=Morocco sp_execwebtask"
819,normal,"http://minhon.pt/asbc/login.htm"
820,normal,"http://astrology.vlz.ru/poll/templates/meth.php"
821,normal,"http://asda-visoko.com/asda-zdk/support/Confirm/websc_signin/?country.x=EU&locale.x=en_EU"
822,procedures,"http://fileshoster.com/docum/index.php xp_cmdshell"
823,normal,"http://trustedinrealestate.com/adobeCom/6a528961b228c40195479a7a5bc82a81/"
824,piggyBacket,"http://trustedinrealestate.com/adobeCom/index.php ;"
825,alternateEncoding,"http://gagagzx.online/dej/A0L.htm bin"
826,inferenceAttack,"http://www.catsqbclub.com/doc.google/imdoc/index.php else"
827,normal,"http://b2b-insight.com/wp-admin/css/colors/light/cgi-pin.php"
828,normal,"http://www.makar-co.ru/paypal/page/signin.php?country.x=LT&locale.x=en_LT&safeAuth-v=%20NozIsOi4HGvwxU5ac6yuZPLv8W5CFvuXJTfBItDU"
829,unionQueries,"http://webmasterq.tripod.com/webmail/ int union"
830,unionQueries,"http://paypal-verifications.us12.list-manage.com/track/click?u=1c34cd072dc04e2b7122e36a5&amp;id=5fdab33997&amp;e=41c7639655 union"
831,unionQueries,"http://www.plasticsurgery-inc.com/components/http/www/amazon/co.uk/Secure-SSL/Update/uk-amazon-verification.htm union union"
832,illegalLogic,"http://lapanmaret.co.nf/m1.php dec ; and"
833,inferenceAttack,"http://notificationyourpage.co.nf/confirm/ union select if"
834,normal,"http://dfgsdfsdfwerefsd.tripod.com/"
835,unionQueries,"http://pesula.biz/topol/drrriveup_zip_0/driveup/ union select"
836,unionQueries,"https://t.co/cMpX1IHxbl union"
837,unionQueries,"https://jakacuua-wixsite-com.usrfiles.com/html/4df11f_03723090e9c0fa5a73fd19fd0032b8a6.html like select union"
838,inferenceAttack,"http://classicrunners.co.tz/yahooo.php select else"
839,unionQueries,"http://petmarn.com/kyc/pdf.php union union select union"
840,inferenceAttack,"http://simply-high.co.uk/123/mailbox/mailbox/thankyou.php bin and"
841,illegalLogic,"http://simply-high.co.uk/123/mailbox/mailbox/post.php if ‘ and"
842,procedures,"http://petmarn.com/abmls/pdf.php shutdown"
843,alternateEncoding,"http://jatengfast.net/include/owa/go.php unhex dec"
844,normal,"http://www.perrottaimmobiliare.it/css/skins/universal/news.php"
845,normal,"http://motorradrevier.de/wp-admin/css/colors/blue/li.php"
846,alternateEncoding,"https://www.sucelluscapital.com/wp-includes/js/conet.php ascii"
847,inferenceAttack,"http://all-electronics.kz/modules/mod_footer/Adob/Adobe/Adobe/adobe/finish.html ‘ and"
