,language,source
5686,SQL,"create table test (id int, name varchar()); insert test values (,'aaa'); insert test values (,'bbb'); insert test values (,'ccc'); insert test values (,'ddd'); insert test values (,'eee'); with t as (select id, name row_number()over(partition by id order by id) rn from test), tr(id, name, lev) as (select t.id, cast(t.name as varchar), from t where t.rn = union all select t.id, cast(tr.name+','+t.name as varchar), lev + from t join tr on (t.id = tr.id and t.rn = tr.lev) ) select id, max(name) names from tr group by id;"
5702,SQL,"create table test (id int, name varchar()); insert into test values (,'aaa'); insert into test values (,'bbb'); insert into test values (,'ccc'); insert into test values (,'ddd'); insert into test values (,'eee'); with t as (select id, name row_number()over(partition by id order by id) rn from test), tr(id, name, lev) as (select t.id, cast(t.name as varchar), from t where t.rn = union all select t.id, cast(tr.name+','+t.name as varchar), lev + from t join tr on (t.id = tr.id and t.rn = tr.lev) ) select id, max(name) names from tr group by id;"
5759,SQL,"create table T(id int, num int, val int); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); insert into T values(, , ); with recursive rec(i,n,str) AS ( select id ,num as n, val as str from (select ROW_NUMBER() OVER(PARTITION BY id ORDER BY n)[n],id,str FROM T) T where n = UNION ALL select i,n+, cast(val||','||str as varchar()) from rec --where T.id- = rec.i join (SELECT ROW_NUMBER() OVER(PARTITION BY id ORDER BY n)[n],id,str FROM T) T on (rec.i=T.id and rec.n = T.num-) --order by id --where i = ) select i, str from rec where i= order by i ;"
6070,SQL,"CREATE TABLE recipes ( recipe_id INT NOT NULL, recipe_name VARCHAR() NOT NULL, PRIMARY KEY (recipe_id), UNIQUE (recipe_name) ); INSERT INTO recipes (recipe_id, recipe_name) VALUES (,Tacos), (,Tomato Soup), (,Grilled Cheese);-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6118,SQL,"-- your code goes here CREATE TABLE CosineTable ( Angle INT NOT NULL, CosineValue DECIMAL(,) NOT NULL, PRIMARY KEY (Angle) ); INSERT INTO CosineTable (Angle, CosineValue) VALUES (,), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,); SELECT * FROM CosineTable;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6196,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); Select Amount, Count(CheckNum) as CntMax From Salaries Group By Amount Having CntMax = (Select Max(CntMax) From (Select Amount, Count(CheckNum) as CntMax From Salaries Group By Amount) as CountTable);"
6212,SQL,"CREATE TABLE CosineTable ( Angle INT NOT NULL, CosineValue DECIMAL(,) NOT NULL, PRIMARY KEY (Angle) ); INSERT INTO CosineTable (Angle, CosineValue) VALUES (,), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,); SELECT * FROM CosineTable;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6220,SQL,"-- your code goes here CREATE TABLE CosineTable ( Angle INT NOT NULL, CosineValue DECIMAL(,) NOT NULL, PRIMARY KEY (Angle) ); INSERT INTO CosineTable (Angle, CosineValue) VALUES (,), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,); SELECT SUM(values) FROM ( SELECT CosineValue * ( - %) / FROM CosineTable WHERE Angle = - % UNION ALL SELECT CosineValue * (%) / FROM CosineTable WHERE Angle = + - % );"
6343,SQL,"-- your code goes here CREATE TABLE CosineTable ( Angle INT NOT NULL, CosVal DECIMAL(,) NOT NULL, PRIMARY KEY (Angle) ); INSERT INTO CosineTable (Angle, CosVal) VALUES (,), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,); SELECT ( fa.CosVal + (fb.CosVal - fa.CosVal) * ( - fa.Angle) / (fb.Angle - fa.Angle)) as lerp from (SELECT * from CosineTable WHERE Angle = (SELECT MAX(Angle) from CosineTable WHERE Angle < )) as fa, (SELECT * from CosineTable WHERE Angle = (SELECT MIN(Angle) from CosineTable WHERE Angle > )) as fb ;"
6458,SQL,"CREATE TABLE IF NOT EXISTS quotes_en( quoteID int() NOT NULL AUTO_INCREMENT PRIMARY KEY, quote TEXT NOT NULL, author varchar() NOT NULL DEFAULT 'Anonymous', quoteImage varchar() DEFAULT NULL, created_at DATETIME DEFAULT CURRENT_TIMESTAMP ) ENGINE=InnoDB AUTO_INCREMENT= DEFAULT CHARSET=utf; INSERT INTO quotes_en (quote,author) VALUES ('MY QUOTE', 'Anonymous');"
6693,SQL,"CREATE TABLE Salaries ( CheckNum INTEGER, Amount REAL NOT NULL, PRIMARY KEY(CheckNum) ); INSERT into Salaries VALUES (,), (,), (,), (,.), (,), (,), (,), (,); SELECT Amount, amt_count FROM(SELECT Amount, COUNT(Amount) as amt_count FROM Salaries GROUP BY Amount ORDER BY amt_count DESC) WHERE amt_count = ( SELECT MAX(amt_count) FROM (SELECT Amount, COUNT(Amount) as amt_count FROM Salaries GROUP BY Amount ORDER BY amt_count DESC));"
6712,SQL,"CREATE TABLE Salaries ( CheckNum INTEGER, Amount REAL NOT NULL, PRIMARY KEY(CheckNum) ); INSERT into Salaries VALUES (,), (,), (,), (,.), (,), (,), (,), (,); SELECT Amount, amt_count FROM(SELECT Amount, COUNT(Amount) as amt_count FROM Salaries GROUP BY Amount ORDER BY amt_count DESC) WHERE amt_count = ( SELECT MAX(amt_count) FROM (SELECT Amount, COUNT(Amount) as amt_count FROM Salaries GROUP BY Amount ORDER BY amt_count DESC));"
6727,SQL,"-- your code goes here -- your code goes here CREATE TABLE CosineTable ( Angle INT NOT NULL, CosineValue DECIMAL(,) NOT NULL, PRIMARY KEY (Angle) ); INSERT INTO CosineTable (Angle, CosineValue) VALUES (,), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,.), (,); SELECT ( (SELECT SUM(CosineValue * ( - %) / ) FROM CosineTable WHERE Angle = - %) + (SELECT SUM(CosineValue * (%) / ) FROM CosineTable WHERE Angle = + - %) )AS LerpResult;"
6787,SQL,"-- your code goes here CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,), (,), (,); SELECT s.Amount, s.AmountOccurrence FROM( SELECT Amount, COUNT(Amount) AS AmountOccurrence, RANK() OVER (ORDER BY AmountOccurrence DESC) AS Rank FROM Salaries GROUP BY Amount ) s WHERE s.Rank = ;"
6795,SQL,"-- your code goes here CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,), (,), (,); SELECT s.Amount, s.AmountOccurrence FROM( SELECT Amount, COUNT(Amount) AS AmountOccurrence, RANK() OVER (ORDER BY AmountOccurrence DESC) AS Rank FROM Salaries GROUP BY Amount ) s;"
6796,SQL,"-- your code goes here CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,), (,), (,); SELECT s.Amount, s.AmountOccurrence FROM( SELECT Amount, COUNT(Amount) AS AmountOccurrence FROM Salaries GROUP BY Amount ) s;"
6991,SQL,"create table Scores(Team, Day varchar(), Opponent varchar(), Runs integer); insert into Scores values('Dragons', 'Sunday', 'Swallows', ); insert into Scores values('Tigers', 'Sunday', 'Bay Stars', ); insert into Scores values('Carp', 'Sunday', 'Giants', ); insert into Scores values('Swallows', 'Sunday', 'Dragons', ); insert into Scores values('Bay Stars', 'Sunday', 'Tigers', ); insert into Scores values('Giants', 'Sunday', 'Carp', ); insert into Scores values('Dragons', 'Monday', 'Carp', ); insert into Scores values('Tigers', 'Monday', 'Bay Stars', ); insert into Scores values('Carp', 'Monday', 'Dragons', ); insert into Scores values('Swallows', 'Monday', 'Giants', ); insert into Scores values('Bay Stars', 'Monday', 'Tigers', ); insert into Scores values('Giants', 'Monday', 'Swallows',/*!);"
7054,SQL,"CREATE SEQUENCE customers_seq START WITH ; SELECT customeers_seq.curval from dual;"
7218,SQL,"create table Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); -- SELECT `Amount` -- FROM `Salaries' -- GROUP BY `Amount` -- HAVING COUNT(`Amount`) = ( SELECT `Amount`,count(`Amount`) AS 'Amount_Frequency' FROM 'Salaries' GROUP BY 'Amount' ORDER BY `Amount_Frequency` DESC limit ; -- SELECT `Amount`, -- COUNT(`Amount`) AS `Amount_Frequency` -- FROM `Salaries` -- GROUP BY `Amount` -- ORDER BY `Amount_Frequency` DESC -- your code goes here-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7249,SQL,"create table Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); -- SELECT `Amount` -- FROM `Salaries' -- GROUP BY `Amount` -- HAVING COUNT(`Amount`) = ( SELECT `Amount`,count(`Amount`) AS 'Amount_Frequency' FROM 'Salaries' GROUP BY 'Amount' ORDER BY `Amount_Frequency` DESC limit ; -- SELECT `Amount`, -- COUNT(`Amount`) AS `Amount_Frequency` -- FROM `Salaries` -- GROUP BY `Amount` -- ORDER BY `Amount_Frequency` DESC -- your code goes here-- your code goes here-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7270,SQL,"create table Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); SELECT `Amount`, COUNT(`Amount`) AS `Amount_Frequency` FROM `Salaries` GROUP BY `Amount` ORDER BY `Amount_Frequency` DESC LIMIT ; -- your code goes here-- your code goes here-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7284,SQL,"create table Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); SELECT `Amount`, COUNT(`Amount`) --AS `Amount_Frequency` FROM `Salaries` GROUP BY `Amount` ORDER BY COUNT(`Amount`) DESC LIMIT ; -- your code goes here-- your code goes here-- your code goes here-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7314,SQL,"create database test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7346,SQL,"-- your code goes here CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,);"
7360,SQL,"-- your code goes here"
7384,SQL,"create table Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); --SELECT `Amount` -- FROM `Salaries' -- GROUP BY `Amount` -- HAVING COUNT(`Amount`) = ( SELECT COUNT(`Amount`) FROM `Salaries` GROUP BY `Amount` ORDER BY COUNT(`Amount`) DESC LIMIT ; SELECT `Amount`, COUNT(`Amount`) AS `Amount_Frequency` FROM `Salaries` GROUP BY `Amount`; WHERE (Amount_Frequency =); -- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7410,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), --(,) ; select Amount, COUNT(Amount) AS MOST_FREQUENT from Salaries GROUP BY Amount having count(Amount) =(select max(MOST_FREQUENT) from (select Amount,count(Amount) as MOST_FREQUENT from Salaries group by Amount));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7420,SQL,"create table Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (, ), (, ), (, ), (, ), (, ), (, .), (, ); --SELECT `Amount` -- FROM `Salaries' -- GROUP BY `Amount` -- HAVING COUNT(`Amount`) = ( SELECT COUNT(`Amount`) FROM `Salaries` GROUP BY `Amount` ORDER BY COUNT(`Amount`) DESC LIMIT ; SELECT `Amount`, COUNT(`Amount`) AS `Amount_Frequency` FROM `Salaries` GROUP BY `Amount`; --WHERE (Amount_Frequency =); -- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here-- your code goes here;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7468,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); select Amount, COUNT(Amount) AS MOST_FREQUENT from Salaries GROUP BY Amount having count(Amount) =(select max(MOST_FREQUENT) from (select count(Amount) AS MOST_FREQUENT from Salaries group by Amount) Salaries);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7474,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); select Amount, COUNT(Amount) AS MOST_FREQUENT from Salaries GROUP BY Amount having count(Amount) =(select max(MOST_FREQUENT) from (select count(Amount) AS MOST_FREQUENT from Salaries group by Amount) Salaries);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7490,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); select Amount, COUNT(Amount) AS MOST_FREQUENT from Salaries GROUP BY Amount having Amount, COUNT(Amount) =(select max(MOST_FREQUENT) from (select count(Amount) AS MOST_FREQUENT from Salaries group by Amount) Salaries);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7505,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); select Amount, COUNT(Amount) AS MOST_FREQUENT from Salaries GROUP BY Amount having Amount, COUNT(Amount) =(select max(MOST_FREQUENT) from (select Amount, count(Amount) AS MOST_FREQUENT from Salaries group by Amount) Salaries);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7538,SQL,"-- your code goes here create table tble(str varchar()); insert into tble values ('Hello world!'),('SQL is fun!!'); select * from tble;"
7615,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); SELECT Amount, MOST_FREQUENT FROM(SELECT Amount, COUNT(Amount) MOST_FREQUENT FROM TABLENAME GROUP BY Amount ORDER BY COUNT(Amount) DESC) WHERE ROWNUM =;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7621,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); SELECT Amount, COUNT(*) AS MOST_FREQUENT FROM Salaries GROUP BY Amount HAVING COUNT(*) = (SELECT MAX(MOST_FREQUENT) FROM (SELECT Amount, COUNT(*) AS MOST_FREQUENT FROM Salaries GROUP BY Amount) Salaries) SELECT Amount, MOST_FREQUENT FROM(SELECT Amount, COUNT(Amount) MOST_FREQUENT FROM TABLENAME GROUP BY Amount ORDER BY COUNT(Amount) DESC) WHERE ROWNUM = '1'            ;                             DROP Salaries;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7632,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salasries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); SELECT Amount, MOST_FREQUENT FROM(SELECT Amount, COUNT(Amount) MOST_FREQUENT FROM Salasries GROUP BY Amount ORDER BY COUNT(Amount) DESC) WHERE ROWNUM =;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7641,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); SELECT Amount, COUNT(*) AS MOST_FREQUENT FROM Salaries GROUP BY Amount HAVING COUNT(*) = (SELECT MAX(MOST_FREQUENT) FROM (SELECT Amount, COUNT(*) AS MOST_FREQUENT FROM Salaries GROUP BY Amount) Salaries);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7650,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); SELECT Amount, MOST_FREQUENT FROM(SELECT Amount, COUNT(Amount) MOST_FREQUENT FROM Salaries GROUP BY Amount ORDER BY COUNT(Amount) DESC) WHERE ROWNUM =;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7657,SQL,"CREATE TABLE Salaries( CheckNum INTEGER PRIMARY KEY, Amount DECIMAL(,) NOT NULL ); INSERT INTO Salaries (CheckNum, Amount) VALUES (,), (,), (,), (,), (,), (,.), (,); SELECT Amount, COUNT(Amount) AS MOST_FREQUENT FROM(SELECT Amount, MOST_FREQUENT FROM Salaries GROUP BY Amount ORDER BY COUNT(Amount) DESC) WHERE ROWNUM =;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
